transaction_id,transaction_at,business_date,processor,venue_area,terminal_id,reference_id,auth_code,tender_type,transaction_type,amount,settlement_status,batch_id,source_file,discrepancy_count,discrepancy_types,recommended_actions
txn-03651,2026-04-03 19:02:29,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-10,REQ-FP-203610,FP78874,CARD,SALE,156.66,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-03652,2026-04-03 19:02:29,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-17,REQ-FP-204306,FP83373,CARD,SALE,421.79,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-03653,2026-04-03 19:02:29,2026-04-03,Shift4,SEC-302-BAR,TERM-118,INV-S4-109888,AUTH7715,AMEX,SALE,12.59,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03654,2026-04-03 19:02:29,2026-04-03,Shift4,SEC-302-BAR,TERM-121,INV-S4-111214,AUTH4221,VISA,SALE,38.98,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03655,2026-04-03 19:02:30,2026-04-03,SeatGeek,GATE-A-TICKET,SG-BOX-3,SG-ORD-401493,SG52538,CREDIT,TRANSFER,286.06,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-03656,2026-04-03 19:02:30,2026-04-03,Shift4,MERCH-MAIN,TERM-141,INV-S4-102845,AUTH4769,VISA,SALE,25.49,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03657,2026-04-03 19:02:31,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-300274,,AMAZON,SALE,41.92,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-03658,2026-04-03 19:02:31,2026-04-03,Shift4,MERCH-MAIN,TERM-121,INV-S4-101014,AUTH5998,VISA,SALE,12.91,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03659,2026-04-03 19:02:32,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-302500,,AMAZON,SALE,48.67,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-03660,2026-04-03 19:02:32,2026-04-03,Shift4,MERCH-MAIN,TERM-136,INV-S4-105189,AUTH1633,MC,SALE,9.21,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03661,2026-04-03 19:02:33,2026-04-03,Shift4,SEC-302-BAR,TERM-123,INV-S4-103967,AUTH4287,MC,SALE,17.29,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03662,2026-04-03 19:02:34,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-133,INV-S4-102235,AUTH3390,VISA,SALE,25.98,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03663,2026-04-03 19:02:34,2026-04-03,Shift4,SEC-302-BAR,TERM-144,INV-S4-106997,AUTH5412,VISA,SALE,22.13,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03664,2026-04-03 19:02:34,2026-04-03,Shift4,MERCH-MAIN,TERM-102,INV-S4-109580,AUTH9841,VISA,SALE,19.6,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03665,2026-04-03 19:02:34,2026-04-03,Shift4,SEC-302-BAR,TERM-140,INV-S4-111625,AUTH7406,VISA,SALE,41.27,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03666,2026-04-03 19:02:35,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-130,INV-S4-104637,AUTH2463,MC,SALE,19.81,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03667,2026-04-03 19:02:35,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-140,INV-S4-106643,AUTH2525,VISA,SALE,26.28,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03668,2026-04-03 19:02:36,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-132,INV-S4-105023,AUTH5719,VISA,SALE,13.65,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03669,2026-04-03 19:02:38,2026-04-03,SeatGeek,GATE-B-TICKET,SG-BOX-3,SG-ORD-400143,SG72463,CREDIT,SALE,242.87,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-03670,2026-04-03 19:02:39,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-19,REQ-FP-203058,FP30066,CARD,SALE,350.68,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-03671,2026-04-03 19:02:39,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-17,REQ-FP-204892,FP44462,CARD,SALE,59.99,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-03672,2026-04-03 19:02:39,2026-04-03,Shift4,SEC-302-BAR,TERM-133,INV-S4-109876,AUTH5410,AMEX,SALE,35.04,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03673,2026-04-03 19:02:39,2026-04-03,Tapin2,MOBILE-ORDER-CONCOURSE,T2-KIOSK-9,T2-501213,T2REF67222,CREDIT,SALE,59.25,SETTLED,T2-BATCH-0403,tapin2_settlement.csv,0,,
txn-03674,2026-04-03 19:02:42,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-18,REQ-FP-201638,FP98885,CARD,SALE,68.97,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-03675,2026-04-03 19:02:42,2026-04-03,Shift4,SEC-302-BAR,TERM-138,INV-S4-100975,AUTH1505,AMEX,SALE,38.39,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03676,2026-04-03 19:02:43,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-138,INV-S4-107259,AUTH1828,VISA,SALE,32.62,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03677,2026-04-03 19:02:43,2026-04-03,Tapin2,MOBILE-ORDER-CONCOURSE,T2-KIOSK-1,T2-501600,T2REF56758,APP_PAY,SALE,60.02,SETTLED,T2-BATCH-0403,tapin2_settlement.csv,0,,
txn-03678,2026-04-03 19:02:44,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-300890,,AMAZON,SALE,23.43,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-03679,2026-04-03 19:02:44,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-117,INV-S4-104874,AUTH9483,AMEX,SALE,21.7,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03680,2026-04-03 19:02:44,2026-04-03,Shift4,SEC-302-BAR,TERM-123,INV-S4-107861,AUTH2877,VISA,SALE,29.53,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03681,2026-04-03 19:02:44,2026-04-03,Shift4,SEC-302-BAR,TERM-113,INV-S4-110548,AUTH2902,AMEX,SALE,40.15,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03682,2026-04-03 19:02:44,2026-04-03,Tapin2,MOBILE-ORDER-CONCOURSE,T2-KIOSK-2,T2-500881,T2REF60007,APP_PAY,SALE,32.03,SETTLED,T2-BATCH-0403,tapin2_settlement.csv,0,,
txn-03683,2026-04-03 19:02:46,2026-04-03,SeatGeek,GATE-A-TICKET,SG-BOX-1,SG-ORD-402648,SG69849,CREDIT,SALE,206.79,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-03684,2026-04-03 19:02:46,2026-04-03,Shift4,SEC-302-BAR,TERM-119,INV-S4-100430,AUTH9786,VISA,SALE,31.59,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03685,2026-04-03 19:02:46,2026-04-03,Shift4,MERCH-MAIN,TERM-131,INV-S4-100628,AUTH1588,AMEX,SALE,31.45,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03686,2026-04-03 19:02:46,2026-04-03,Shift4,SEC-302-BAR,TERM-129,INV-S4-103908,AUTH5816,MC,SALE,37.09,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03687,2026-04-03 19:02:48,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-301776,,AMAZON,SALE,51.18,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-03688,2026-04-03 19:02:48,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-10,REQ-FP-201656,FP30524,CARD,SALE,314.88,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-03689,2026-04-03 19:02:48,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-19,REQ-FP-204289,FP52030,CARD,SALE,93.49,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-03690,2026-04-03 19:02:48,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-15,REQ-FP-204394,FP14222,CARD,SALE,300.06,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-03691,2026-04-03 19:02:48,2026-04-03,SeatGeek,GATE-B-TICKET,SG-BOX-7,SG-ORD-401877,SG97402,MOBILE_PAY,SALE,98.57,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-03692,2026-04-03 19:02:48,2026-04-03,Shift4,SEC-302-BAR,TERM-134,INV-S4-100001,AUTH3122,MC,SALE,14.81,OFFLINE_UNSYNCED,BATCH-1,shift4_settlement.csv,1,Unsettled status,Confirm if this is a timing delay or a true settlement failure.
txn-03693,2026-04-03 19:02:50,2026-04-03,SeatGeek,GATE-A-TICKET,SG-BOX-3,SG-ORD-401073,SG72177,CREDIT,SALE,139.05,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-03694,2026-04-03 19:02:50,2026-04-03,Shift4,SEC-302-BAR,TERM-123,INV-S4-109979,AUTH2387,AMEX,SALE,17.88,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03695,2026-04-03 19:02:51,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-17,REQ-FP-202033,FP51895,CARD,SALE,293.8,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-03696,2026-04-03 19:02:51,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-14,REQ-FP-204455,FP47830,CARD,SALE,172.19,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-03697,2026-04-03 19:02:52,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-300491,,AMAZON,SALE,67.37,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-03698,2026-04-03 19:02:53,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-104,INV-S4-109471,AUTH3479,VISA,SALE,43.48,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03699,2026-04-03 19:02:55,2026-04-03,Shift4,SEC-302-BAR,TERM-116,INV-S4-109410,AUTH4297,VISA,SALE,40.9,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03700,2026-04-03 19:02:56,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-12,REQ-FP-201966,FP27523,CARD,SALE,179.41,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-03701,2026-04-03 19:02:56,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-14,REQ-FP-201987,FP16366,CARD,SALE,425.6,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-03702,2026-04-03 19:02:56,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-16,REQ-FP-202052,FP53991,CARD,SALE,467.26,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-03703,2026-04-03 19:02:57,2026-04-03,Shift4,MERCH-MAIN,TERM-109,INV-S4-105862,AUTH8511,VISA,SALE,20.58,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03704,2026-04-03 19:02:57,2026-04-03,Shift4,SEC-302-BAR,TERM-140,INV-S4-107328,AUTH9971,VISA,SALE,30.72,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03705,2026-04-03 19:02:58,2026-04-03,Shift4,MERCH-MAIN,TERM-142,INV-S4-106238,AUTH7700,VISA,SALE,36.47,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03706,2026-04-03 19:02:59,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-144,INV-S4-102250,AUTH3152,MC,SALE,43.18,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03707,2026-04-03 19:02:59,2026-04-03,Shift4,SEC-302-BAR,TERM-137,INV-S4-103509,AUTH6879,AMEX,SALE,40.92,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03708,2026-04-03 19:03:00,2026-04-03,Shift4,SEC-302-BAR,TERM-147,INV-S4-107817,AUTH3073,VISA,SALE,28.42,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03709,2026-04-03 19:03:00,2026-04-03,Shift4,SEC-302-BAR,TERM-141,INV-S4-108841,AUTH6190,MC,SALE,36.2,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03710,2026-04-03 19:03:01,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-13,REQ-FP-201988,FP40030,CARD,SALE,252.72,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-03711,2026-04-03 19:03:02,2026-04-03,Shift4,SEC-302-BAR,TERM-108,INV-S4-100151,AUTH2203,VISA,SALE,10.78,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03712,2026-04-03 19:03:04,2026-04-03,SeatGeek,BOX-OFFICE,SG-BOX-4,SG-ORD-402741,SG75669,DEBIT,SALE,146.45,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-03713,2026-04-03 19:03:04,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-149,INV-S4-100712,AUTH1477,VISA,SALE,24.74,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03714,2026-04-03 19:03:04,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-104,INV-S4-108555,AUTH7742,MC,SALE,31.18,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03715,2026-04-03 19:03:05,2026-04-03,Shift4,SEC-302-BAR,TERM-127,INV-S4-103969,AUTH6715,VISA,SALE,37.18,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03716,2026-04-03 19:03:05,2026-04-03,Shift4,MERCH-MAIN,TERM-109,INV-S4-109287,AUTH1359,DISC,SALE,41.32,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03717,2026-04-03 19:03:05,2026-04-03,Tapin2,MOBILE-ORDER-CONCOURSE,T2-KIOSK-2,T2-500426,T2REF15396,APP_PAY,SALE,38.91,SETTLED,T2-BATCH-0403,tapin2_settlement.csv,0,,
txn-03718,2026-04-03 19:03:06,2026-04-03,Shift4,SEC-302-BAR,TERM-100,INV-S4-100610,AUTH6297,VISA,SALE,17.82,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03719,2026-04-03 19:03:06,2026-04-03,Shift4,SEC-302-BAR,TERM-103,INV-S4-106158,AUTH8903,MC,SALE,8.35,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03720,2026-04-03 19:03:06,2026-04-03,Shift4,MERCH-MAIN,TERM-127,INV-S4-107355,AUTH7599,MC,SALE,16.69,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03721,2026-04-03 19:03:06,2026-04-03,Shift4,SEC-302-BAR,TERM-124,INV-S4-110798,AUTH3839,VISA,SALE,35.73,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03722,2026-04-03 19:03:07,2026-04-03,SeatGeek,GATE-B-TICKET,SG-BOX-4,SG-ORD-402625,SG55324,CREDIT,SALE,198.25,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-03723,2026-04-03 19:03:07,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-135,INV-S4-103991,AUTH9001,MC,SALE,43.45,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03724,2026-04-03 19:03:08,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-14,REQ-FP-202246,FP91353,CARD,SALE,59.4,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-03725,2026-04-03 19:03:09,2026-04-03,SeatGeek,BOX-OFFICE,SG-BOX-4,SG-ORD-400763,SG80692,CREDIT,SALE,179.8,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-03726,2026-04-03 19:03:09,2026-04-03,Shift4,MERCH-MAIN,TERM-122,INV-S4-104629,AUTH6309,MC,SALE,13.67,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03727,2026-04-03 19:03:09,2026-04-03,Shift4,MERCH-MAIN,TERM-146,INV-S4-105311,AUTH2040,VISA,SALE,29.27,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03728,2026-04-03 19:03:09,2026-04-03,Shift4,MERCH-MAIN,TERM-104,INV-S4-106898,AUTH3534,VISA,SALE,43.54,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03729,2026-04-03 19:03:10,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-127,INV-S4-108198,AUTH5862,MC,SALE,44.32,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03730,2026-04-03 19:03:10,2026-04-03,Shift4,MERCH-MAIN,TERM-115,INV-S4-108875,AUTH7446,AMEX,SALE,18.24,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03731,2026-04-03 19:03:10,2026-04-03,Shift4,SEC-302-BAR,TERM-116,INV-S4-111660,AUTH5868,VISA,SALE,43.32,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03732,2026-04-03 19:03:11,2026-04-03,Shift4,MERCH-MAIN,TERM-109,INV-S4-107339,AUTH6209,AMEX,SALE,44.75,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03733,2026-04-03 19:03:11,2026-04-03,Tapin2,PREMIUM-LOUNGE-ORDER,T2-KIOSK-5,T2-500173,T2REF53187,APP_PAY,SALE,16.63,SETTLED,T2-BATCH-0403,tapin2_settlement.csv,0,,
txn-03734,2026-04-03 19:03:11,2026-04-03,Tapin2,SUITE-DELIVERY,T2-KIOSK-7,T2-500527,T2REF91770,APP_PAY,SALE,57.17,SETTLED,T2-BATCH-0403,tapin2_settlement.csv,0,,
txn-03735,2026-04-03 19:03:13,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-10,REQ-FP-200910,FP78281,CARD,SALE,362.09,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-03736,2026-04-03 19:03:13,2026-04-03,Shift4,SEC-302-BAR,TERM-120,INV-S4-100557,AUTH5586,VISA,SALE,43.47,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03737,2026-04-03 19:03:13,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-121,INV-S4-101344,AUTH7726,VISA,SALE,33.32,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03738,2026-04-03 19:03:14,2026-04-03,SeatGeek,BOX-OFFICE,SG-BOX-1,SG-ORD-400684,SG32281,CREDIT,SALE,134.63,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-03739,2026-04-03 19:03:14,2026-04-03,Shift4,SEC-302-BAR,TERM-145,INV-S4-102691,AUTH3896,AMEX,SALE,28.12,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03740,2026-04-03 19:03:16,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-13,REQ-FP-200608,FP86775,CARD,SALE,414.32,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-03741,2026-04-03 19:03:16,2026-04-03,Tapin2,SUITE-DELIVERY,T2-KIOSK-5,T2-501802,T2REF86216,APP_PAY,SALE,35.53,SETTLED,T2-BATCH-0403,tapin2_settlement.csv,0,,
txn-03742,2026-04-03 19:03:17,2026-04-03,SeatGeek,BOX-OFFICE,SG-BOX-3,SG-ORD-401976,SG43711,DEBIT,SALE,303.93,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-03743,2026-04-03 19:03:17,2026-04-03,Shift4,SEC-302-BAR,TERM-125,INV-S4-102823,AUTH6144,MC,SALE,42.21,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03744,2026-04-03 19:03:17,2026-04-03,Tapin2,PREMIUM-LOUNGE-ORDER,T2-KIOSK-9,T2-501085,T2REF33435,APP_PAY,SALE,40.85,SETTLED,T2-BATCH-0403,tapin2_settlement.csv,0,,
txn-03745,2026-04-03 19:03:18,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-301209,,AMAZON,SALE,75.73,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-03746,2026-04-03 19:03:18,2026-04-03,Shift4,SEC-302-BAR,TERM-146,INV-S4-100702,AUTH6923,VISA,SALE,31.5,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03747,2026-04-03 19:03:18,2026-04-03,Shift4,MERCH-MAIN,TERM-138,INV-S4-101758,AUTH3140,AMEX,SALE,27.76,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03748,2026-04-03 19:03:19,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-19,REQ-FP-201364,FP69630,CARD,SALE,179.34,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-03749,2026-04-03 19:03:19,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-141,INV-S4-106887,AUTH6860,MC,SALE,38.99,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03750,2026-04-03 19:03:21,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-16,REQ-FP-200412,FP53625,CARD,SALE,53.83,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-03751,2026-04-03 19:03:21,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-147,INV-S4-109124,AUTH3767,VISA,SALE,39.95,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03752,2026-04-03 19:03:22,2026-04-03,SeatGeek,GATE-A-TICKET,SG-BOX-6,SG-ORD-400452,SG63344,MOBILE_PAY,SALE,218.94,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-03753,2026-04-03 19:03:22,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-112,INV-S4-105453,AUTH7167,VISA,SALE,21.82,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03754,2026-04-03 19:03:22,2026-04-03,Shift4,SEC-302-BAR,TERM-104,INV-S4-108452,AUTH3114,MC,SALE,18.23,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03755,2026-04-03 19:03:22,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-142,INV-S4-111400,AUTH6056,VISA,SALE,35.51,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03756,2026-04-03 19:03:23,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-301631,,AMAZON,SALE,19.27,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-03757,2026-04-03 19:03:23,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-13,REQ-FP-203804,FP19960,CARD,SALE,270.1,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-03758,2026-04-03 19:03:23,2026-04-03,SeatGeek,BOX-OFFICE,SG-BOX-7,SG-ORD-401804,SG32769,DEBIT,SALE,298.03,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-03759,2026-04-03 19:03:23,2026-04-03,Shift4,MERCH-MAIN,TERM-141,INV-S4-109011,AUTH7345,VISA,SALE,31.49,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03760,2026-04-03 19:03:24,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-13,REQ-FP-203010,FP81354,CARD,SALE,61.15,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-03761,2026-04-03 19:03:25,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-301991,,AMAZON,SALE,37.99,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-03762,2026-04-03 19:03:25,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-137,INV-S4-103289,AUTH8681,AMEX,SALE,42.06,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03763,2026-04-03 19:03:25,2026-04-03,Tapin2,MOBILE-ORDER-CONCOURSE,T2-KIOSK-11,T2-501659,T2REF11384,APP_PAY,SALE,35.22,SETTLED,T2-BATCH-0403,tapin2_settlement.csv,0,,
txn-03764,2026-04-03 19:03:26,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-14,REQ-FP-201304,FP67586,CARD,SALE,142.47,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-03765,2026-04-03 19:03:26,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-17,REQ-FP-202941,FP11316,CARD,SALE,173.21,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-03766,2026-04-03 19:03:26,2026-04-03,SeatGeek,BOX-OFFICE,SG-BOX-3,SG-ORD-401769,SG46886,DEBIT,SALE,153.04,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-03767,2026-04-03 19:03:27,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-18,REQ-FP-203560,FP48564,CARD,SALE,405.86,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-03768,2026-04-03 19:03:27,2026-04-03,Shift4,MERCH-MAIN,TERM-123,INV-S4-106398,AUTH9232,VISA,SALE,33.43,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03769,2026-04-03 19:03:28,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-302224,,AMAZON,SALE,36.1,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-03770,2026-04-03 19:03:28,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-17,REQ-FP-202521,FP47180,CARD,SALE,272.47,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-03771,2026-04-03 19:03:28,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-116,INV-S4-109532,AUTH3040,VISA,SALE,31.16,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03772,2026-04-03 19:03:28,2026-04-03,Tapin2,MOBILE-ORDER-CONCOURSE,T2-KIOSK-7,T2-500045,T2REF73258,CREDIT,SALE,43.19,SETTLED,T2-BATCH-0403,tapin2_settlement.csv,0,,
txn-03773,2026-04-03 19:03:29,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-11,REQ-FP-204577,FP18140,CARD,SALE,424.92,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-03774,2026-04-03 19:03:29,2026-04-03,Tapin2,SUITE-DELIVERY,T2-KIOSK-7,T2-500424,T2REF77509,CREDIT,SALE,34.96,SETTLED,T2-BATCH-0403,tapin2_settlement.csv,0,,
txn-03775,2026-04-03 19:03:29,2026-04-03,Tapin2,SUITE-DELIVERY,T2-KIOSK-3,T2-501383,T2REF76807,APP_PAY,SALE,55.43,SETTLED,T2-BATCH-0403,tapin2_settlement.csv,0,,
txn-03776,2026-04-03 19:03:30,2026-04-03,Shift4,SEC-302-BAR,TERM-130,INV-S4-104354,AUTH1728,VISA,SALE,28.31,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-03777,2026-04-03 19:03:31,2026-04-03,Shift4,MERCH-MAIN,TERM-126,INV-S4-109354,AUTH2463,MC,SALE,22.42,SETTLED,BATCH-1,shift4_settlement.csv,0,,
